5e494b0e6d0a277941000007	List 3 PD-L1 inhibitors on the market as of 2018.	PD-L1 ICI, such as atezolizumab (TECENTRIQ®, Genentech), durvalumab (IMFINZI®, Astra-Zeneca), and avelumab (BAVENCIO®, EMD Serono	[['Atezolizumab (Tecentriq)'], ['Avelumab (Bavencio)'], ['Durvalumab (Imfinzi)']]
515993f3d24251bc050000a0	Which compounds exist that are thyroid hormone analogs?	naturally occurring iodothyronine, 3,5-diiodo-L-thyronine (T2) thyroid hormone receptor beta- and α-selective agonists GC-24 and CO23 two thyroid hormone agonists, the TRβ-selective GC-24 and the TRα-selective CO23 Diiodothyropropionic acid (DITPA) and GC-1, a noniodinated thyroid hormone analog, analogs DITPA and GC-1 Tetrac inhibits binding of thyroid hormone analogs to the receptor on alphavbeta3 and lacks thyromimetic activity at this site thyroid hormone agonist, called GC1 Other selective thyromimetic, KB- 2115 and KB - 141 Another class of thyroid hormone analogs, the thyronamines T4-agarose, a formulation of thyroid hormone he thyroid hormone analog 3,5-diiodothyropropionic acid (DITPA) The thyroid hormone analogs DITPA, T(4), and T(4)-agarose, ,5-diiodothyropropionic acid (DITPA), a thyroid hormone analog thyroid hormone analogs 3,5-diiodothyropropionic acid and CGS 23425 wo thyroid hormone analogs, 3,5-diidodothyropropionic acid (DITPA) and CGS 23425 several thyroid hormone analogs, including T4(3,3',5,5'-tetraiodo-L-thyronine), rT3(3,3',5'-triiodo-L-thyronine), D-T3(3,3',5-triiodo-D-thyronine), 3,5-T2(3,5-diiodo-L-thyronine), DIT (3,5-diiodo-L-tyrosine), MIT (3-monoiodo-L-tyrosine), tetrac (3,3',5,5'-tetraiodo-thyroacetic acid), triac (3, 3',5-triiodo-thyroacetic acid), ,5-Diiodo-4-hydroxyphenylpropionic acid (DIHPA) was found to bind specifically to bacterially expressed alpha-1 and beta-1 thyroid hormone receptors DIHPA is a novel thyromimetic compound Identification of simple substituted phenols with thyromimetic activity: cardiac effects of 3,5-diiodo-4-hydroxyphenylpropionic acid The relative affinity of the receptor for thyroid hormone analogs was triiodothyroacetic acid = T3 greater than T4 greater than tetraiodothyroacetic acid in oligodendrocyte and astrocyte nuclei The relative binding affinity of the receptor for thyroid hormone analogs was in the order TRIAC greater than L-T3 greater than D-T3 greater than L-T4 in both cell lines 3,5-Dimethyl-3'-isopropyl-L-thyronine (DIMIT) and 3,5-diiodo-3'-isopropylthyroacetic acid (IpTA2), two thyroid hormone analogs, synthetic thyroid analogs (3,5,3'-L-triiodothyronine, 3,5,3'-D-triiodothyronine, 3,3',5'-L- triiodothyronine , 3,5,3'-L-triiodothyroacetic acid and 3,5-L-diiodothyronine) In the present study, we characterized the interactions of the synthetic triiodo L-thyronine analogs and thyroid hormone nuclear receptor TRβ-selective agonists GC-1 and GC-24 with the wild type and V30M variant of human transthyretin (TTR). 3-Iodothyronamine (T(1)AM) is a naturally occurring thyroid hormone metabolite with distinct biological effects that are opposite those of thyroid hormone.	[['3,5-diiodo-L-thyronine', 'T2'], ['GC-24'], ['CO23'], ['DITPA', '3,5-diiodothyropropionic acid'], ['GC-1'], ['Tetrac', "3,3',5,5'-tetraiodo-thyroacetic acid"], ['KB-2115'], ['KB-141'], ['thyronamines'], ['T4-agarose'], ['CGS 23425'], ['D-T3', "3,3',5-triiodo-D-thyronine"], ['3,5-T2', '3,5-diiodo-L-thyronine'], ['DIT', '3,5-diiodo-L-tyrosine'], ['MIT', '3-monoiodo-L-tyrosine'], ['triac', "3,3',5-triiodo-thyroacetic acid"], ['3,5-Diiodo-4-hydroxyphenylpropionic acid', 'DIHPA'], ["3,5-Dimethyl-3'-isopropyl-L-thyronine", 'DIMIT'], ["3,5-diiodo-3'-isopropylthyroacetic acid", 'IpTA2']]
56c6dd275795f9a73e000008	Which post-translational histone modifications are characteristic of constitutive heterochromatin?	H3S10 phosphorylation marks constitutive heterochromatin during interphase in early mouse embryos until the 4-cell stage We show here that the maternally inherited Snurf-Snrpn 3-Mb region, which is silenced by a potent transcription repressive mechanism, is uniformly enriched in histone methylation marks usually found in constitutive heterochromatin, such as H4K20me3, H3K9me3, and H3K79me3. This result indicates that H3K36me3 is associated with both facultative and constitutive heterochromatin. Classical histone modifications associated with heterochromatin, including H3K9me2, H3K27me1 and H3K27me2, were distributed throughout both A and B chromosomes. In this review, available data will be evaluated concerning (1) the phylogenetic distribution of H3K9me as heterochromatin-specific histone modification and its evolutionary stability in relation to other epigenetic marks, (2) known families of H3K9 methyltransferases, (3) their responsibility for the formation of constitutive heterochromatin and (4) the evolution of Su(var)3-9-like and SUVH-like H3K9 methyltransferases  While these regions were furthermore largely devoid of the constitutive heterochromatin marker H3K9-me3, we observed rapid and widespread deposition of H3K27-me3 across latent KSHV genomes, a bivalent modification which is able to repress transcription in spite of the simultaneous presence of activating marks. Histone modifications in Arabidopsis- high methylation of H3 lysine 9 is dispensable for constitutive heterochromatin The recent discovery of the first histone Lys methyltransferase has allowed the identification of a molecular mechanism in which the specific methylation of histone H3 at Lys9 generates a binding site for heterochromatin-associated proteins. At the SUMO-1 labelled areas, the presence of HP1alpha protein, as well as of trimethylated H3-K9 and H4-K20 histone modifications, supports a role for SUMO-1 in constitutive heterochromatin organization. Surprisingly, the marsupial Xi was stably enriched for modifications associated with constitutive heterochromatin in all eukaryotes (H4K20me3, H3K9me3). Constitutive heterochromatin during mouse oogenesis: the pattern of histone H3 modifications and localization of HP1alpha and HP1beta proteins. In fission yeast, heterochromatin formation requires RNAi and the histone H3K9 methyltransferase complex CLRC, composed of Clr4, Raf1, Raf2, Cul4, and Rik1.  Methylation of histone H3 at lysine 9 (H3-Lys9) by site-specific histone methyltransferases (Suv39h HMTases) marks constitutive heterochromatin.  H3S10 phosphorylation marks constitutive heterochromatin during interphase in early mouse embryos until the 4-cell stage. In placental mammals non-coding XIST RNA triggers silencing of one X (Xi) and recruits a characteristic suite of epigenetic modifications, including the histone mark H3K27me3.	[['H3S10p'], ['H3K36me3'], ['H4K20me3'], ['H3K9me3'], ['H3K79me3'], ['H3K9me2'], ['H3K27me1'], ['H3K27me2'], ['H3K27me3']]
52ee065d98d0239505000033	List five applications of machine learning algorithms in medical diagnosis.	The ability to differentiate between brain tumor progression and radiation therapy induced necrosis is critical for appropriate patient management. I Experimental results on public leukemia, prostate, and colon cancer datasets show that fuzzy support vector machine applied in combination with filter or wrapper feature selection methods develops a robust model with higher accuracy than the conventional microarray classification models such as support vector machine, artificial neural network, decision trees, k nearest neighbors, and diagonal linear discriminant analysis Mass spectrometry based proteomics technologies have allowed for a great progress in identifying disease biomarkers for clinical diagnosis and prognosis. However, they face acute challenges from a data reproducibility standpoint, in that no two independent studies have been found to produce the same proteomic patterns. Such reproducibility issues cause the identified biomarker patterns to lose repeatability and prevent real clinical usage. In this work, we propose a profile biomarker approach to overcome this problem from a machine-learning viewpoint by developing a novel derivative component analysis (DCA) In this paper, a random forest classifier (RFC) approach is proposed to diagnose lymph diseases The algorithm provides excellent discrimination of PD patients from PSP patients at an individual level, thus encouraging the application of computer-based diagnosis in clinical practice. The objective of this project was the development and validation of a multiparameter machine learning algorithm and system capable of predicting the need for life-saving interventions (LSIs) in trauma patients.	[['Brain glioma progression'], ['Microarray classification'], ['Mass spectral proteomics'], ['Lymph disease classification'], ["Parkinson's disease"]]
56c08702ef6e394741000024	Which diseases can be treated with Afamelanotide?	Afamelanotide for Erythropoietic Protoporphyria. CONCLUSIONS: Afamelanotide had an acceptable side-effect and adverse-event profile and was associated with an increased duration of sun exposure without pain and improved quality of life in patients with erythropoietic protoporphyria. Afamelanotide and narrowband UV-B phototherapy for the treatment of vitiligo: a randomized multicenter trial. CONCLUSIONS AND RELEVANCE: A combination of afamelanotide implant and NB-UV-B phototherapy resulted in clinically apparent, statistically significant superior and faster repigmentation compared with NB-UV-B monotherapy. UNLABELLED: Afamelanotide is an α-melanocyte-stimulating hormone (α-MSH) agonist with proven efficacy in photodermatoses such as erythropoietic protoporphyria (EPP).  Afamelanotide (CUV1647) in dermal phototoxicity of erythropoietic protoporphyria. CONCLUSIONS: Afamelanotide is effective for the treatment of skin lesions in HHD. CONCLUSIONS: Afamelanotide appears to have anti-inflammatory effects in patients with mild-to-moderate acne vulgaris. In a recent trial, afamelanotide administered as controlled release implants protected erythropoietic protoporphyria (EPP) patients from sunlight induced phototoxic skin reactions. CONCLUSIONS: We propose that afamelanotide represents a novel and potentially effective treatment for vitiligo. Afamelanotide is currently undergoing phase II and III trials in Europe and the US for skin diseases including vitiligo, erythropoietic protoporphyria, polymorphic light eruption and prevention of actinic keratoses in organ transplant recipients.  Currently, afamelanotide is already on the market in Italy and Switzerland for patients with erythropoietic protoporphyria.  Agents that are showing promising results in early phases of clinical trials include betulinic acid; hedgehog signaling pathway inhibitors, such as cyclopamine and GDC-0449; alpha-melanocyte-stimulating hormone analogs, such as afamelanotide; epidermal growth factor receptor inhibitors, such as gefitinib and erlotinib; anti-epidermal growth factor receptor monoclonal antibodies, such as cetuximab and panitumumab; and the 5-fluorouracil prodrug capecitabine. Meanwhile, the regulated α-MSH analogue afamelanotide (Clinuvel Pharmaceuticals Ltd, Melbourne, Australia) is showing promise for its photoprotective potential, and is undergoing phase II and III clinical trials in people with photosensitivity disorders and those prone to nonmelanoma skin cancer. CONCLUSIONS: Among the six models proposed to assess the effectiveness of therapeutic interventions in PP the ETFP model demonstrates the highest sensitivity using the existing data from a clinical trial of afamelanotide in PP. Afamelanotide, an agonistic analog of α-melanocyte-stimulating hormone, in dermal phototoxicity of erythropoietic protoporphyria. IMPORTANCE OF THE FIELD: Afamelanotide, an α-melanocyte stimulating hormone (MSH) agonistic analog is a first-in-class therapeutic. Its application to protoporphyria (PP), a disease associated with absolute sunlight-intolerance is discussed. TAKE HOME MESSAGE: Although early, results of the first trials of afamelanotide for PP are promising and the risk-safety profile appears favorable today. This study examines the efficacy of afamelanotide in preventing symptoms in patients with EPP. The findings demonstrate beneficial effects of afamelanotide in patients with EPP. Afamelanotide is currently undergoing phase II and III trials in Europe and the US for skin diseases including vitiligo, erythropoietic protoporphyria, polymorphic light eruption and prevention of actinic keratoses in organ transplant recipients. The application of afamelanotide, an α-melanocyte stimulating hormone agonistic analogue to protoporphyria, a disease with absolute sunlight-intolerance is discussed. UNLABELLED: Afamelanotide is an �-melanocyte-stimulating hormone (�-MSH) agonist with proven efficacy in photodermatoses such as erythropoietic protoporphyria (EPP). This peptide drug, repeatedly administered over prolonged time, may induce anti-drug antibodies (ADA).  Adverse events were mostly mild; serious adverse events were not thought to be related to the study drug.CONCLUSIONS: Afamelanotide had an acceptable side-effect and adverse-event profile and was associated with an increased duration of sun exposure without pain and improved quality of life in patients with erythropoietic protoporphyria. (Funded by Clinuvel Pharmaceuticals and others; ClinicalTrials.gov numbers, NCT01605136 and NCT00979745.).	[['erythropoietic protoporphyria'], ['vitiligo'], ['Hailey-Hailey disease'], ['acne vulgaris'], ['polymorphic light eruption'], ['ctinic keratoses'], ['nonmelanoma skin cancer']]
5c6585287c78d69471000004	For which indications has midostaurin received FDA and EMA approval?	Midostaurin: A Multiple Tyrosine Kinases Inhibitor in Acute Myeloid Leukemia and Systemic Mastocytosis. Midostaurin was approved by the Food and Drug Administration (FDA) and the European Medical Agency (EMA) for acute myeloid leukemia with activating FLT3 mutations in combination with intensive induction and consolidation therapy as well as aggressive systemic mastocytosis (ASM), systemic mastocytosis with associated hematological neoplasm (SM-AHN) or mast cell leukemia (MCL).	[['Acute myeloid leukemia with activating FLT3 mutations'], ['Aggressive systemic mastocytosis'], ['Systemic mastocytosis with associated hematological neoplasm'], ['Mast cell leukemia']]
5363bad27d100faa0900000e	Which are the most abundant human lincRNA?	One abundant such RNA, ci-ankrd52, largely accumulates to its sites of transcription, associates with elongation Pol II machinery, and acts as a positive regulator of Pol II transcription long noncoding RNA MALAT1 (metastasis-associated lung adenocarcinoma transcript 1), also known as MALAT-1 or NEAT2 (nuclear-enriched abundant transcript 2), is a highly conserved nuclear noncoding RNA (ncRNA) and a predictive marker for metastasis development in lung cancer. Because viruses borrow molecular mechanisms from their hosts, we searched highly abundant human long-noncoding RNAs and identified putative ENE-like structures in metastasis-associated lung adenocarcinoma transcript 1 (MALAT1) and multiple endocrine neoplasia-β (MENβ) RNAs.  MALAT1 (metastasis-associated lung adenocarcinoma transcript 1) locus is misregulated in many human cancers and produces an abundant long nuclear-retained noncoding RNA. Many long noncoding RNAs (lncRNAs) appear to have epigenetic regulatory function in humans, including HOTAIR and XIST. metastasis-associated lung adenocarcinoma transcript 1, MALAT1, is a long non-coding RNA (lncRNA) that has been discovered as a marker for lung cancer metastasis. It is highly abundant, its expression is strongly regulated in many tumor entities including lung adenocarcinoma and hepatocellular carcinoma as well as physiological processes, and it is associated with many RNA binding proteins and highly conserved throughout evolution. Thus, loss of the abundant nuclear long ncRNA MALAT1 is compatible with cell viability and normal development. bundant expression of the long noncoding (lnc) PAN (polyadenylated nuclear) RNA by the human oncogenic gammaherpesvirus Kaposi's sarcoma-associated herpesvirus (KSHV) depends on a cis-element called the expression and nuclear retention element (ENE) alat1 is an abundant long, noncoding RNA that localizes to nuclear bodies known as nuclear speckles, which contain a distinct set of pre-mRNA processing factors. Malat1 (metastasis associated lung adenocarcinoma transcript 1) is among the most abundant and highly conserved lncRNAs, and it exhibits an uncommon 3'-end processing mechanism H19 large intergenic non-coding RNA (lincRNA) is one of the most highly abundant and conserved transcripts in mammalian development, being expressed in both embryonic and extra-embryonic cell lineages, yet its physiological function is unknown.  Our genome-wide screens in two mammalian species reveal no more than three abundant large non-coding polyadenylated RNAs in the nucleus; the canonical large noncoding RNA XIST and NEAT1 and NEAT2 19, which is one of the most abundantly expressed imprinted genes during mammalian embryonic and foetal development, has been cloned from a ruminant H19 mRNA is highly abundant in most ovine embryonic and foetal tissues of mesodermal and endodermal origins but was not detected in tissues of ectodermal origin such as the trophectoderm and the foetal brain Abundant expression of H19 was evident in fetal bladder but was absent in normal adult bladder urthermore, we discuss results showing an abundant expression of H19 gene in some adenocarcinomas of bad prognosis, in the context of the otherwise established tumor-suppressor role of this gene, or the strictly controlled gene dosage, which could be overridden in these particular cases. One of the first lncRNA genes discovered was MALAT1, the metastasis-associated lung adenocarcinoma transcript 1,21 later also referred to as NEAT2 for nuclear-enriched abundant transcript 2. MALAT1 is highly abundant and is expressed in many healthy organs, most strongly in pancreas and lung	[['MALAT1', 'MALAT-1', 'NEAT2'], ['NEAT1'], ['H19'], ['XIST']]
55414a763f2354b713000003	Which databases exist for experimentally determined topologies of α-helical transmembrane proteins ?	ExTopoDB: a database of experimentally derived topological models of transmembrane proteins ExTopoDB is a publicly accessible database of experimentally derived topological models of transmembrane proteins. It contains information collected from studies in the literature that report the use of biochemical methods for the determination of the topology of α-helical transmembrane proteins. Transmembrane protein topology is highly important in order to understand their function and ExTopoDB provides an up to date, complete and comprehensive dataset of experimentally determined topologies of α-helical transmembrane proteins. Topological information is combined with transmembrane topology prediction resulting in more reliable topological models. AVAILABILITY: http://bioinformatics.biol.uoa.gr/ExTopoDB TMPDB: a database of experimentally-characterized transmembrane topologies TMPDB is a database of experimentally-characterized transmembrane (TM) topologies. TMPDB release 6.2 contains a total of 302 TM protein sequences, in which 276 are alpha-helical sequences, 17 beta-stranded, and 9 alpha-helical sequences with short pore-forming helices buried in the membrane. The TM topologies in TMPDB were determined experimentally by means of X-ray crystallography, NMR, gene fusion technique, substituted cysteine accessibility method, N-linked glycosylation experiment and other biochemical methods. TMPDB would be useful as a test and/or training dataset in improving the proposed TM topology prediction methods or developing novel methods with higher performance, and as a guide for both the bioinformaticians and biologists to better understand TM proteins. TMPDB and its subsets are freely available at the following web site: http://bioinfo.si.hirosaki-u.ac.jp/~TMPDB/ Transmembrane protein topology is highly important in order to understand their function and ExTopoDB provides an up to date, complete and comprehensive dataset of experimentally determined topologies of ж┴-helical transmembrane proteins. TMPDB: a database of experimentally-characterized transmembrane topologies. TMPDB is a database of experimentally-characterized transmembrane (TM) topologies. The TM topologies in TMPDB were determined experimentally by means of X-ray crystallography, NMR, gene fusion technique, substituted cysteine accessibility method, N-linked glycosylation experiment and other biochemical methods. Transmembrane protein topology is highly important in order to understand their function and ExTopoDB provides an up to date, complete and comprehensive dataset of experimentally determined topologies of α-helical transmembrane proteins. Transmembrane protein topology is highly important in order to understand their function and ExTopoDB provides an up to date, complete and comprehensive dataset of experimentally determined topologies of �-helical transmembrane proteins. UNLABELLED: ExTopoDB is a publicly accessible database of experimentally derived topological models of transmembrane proteins. The TM topologies in TMPDB were determined experimentally by means of X-ray crystallography, NMR, gene fusion technique, substituted cysteine accessibility method, N-linked glycosylation experiment and other biochemical methods. Transmembrane protein topology is highly important in order to understand their function and ExTopoDB provides an up to date, complete and comprehensive dataset of experimentally determined topologies of α-helical transmembrane proteins The TM topologies in TMPDB were determined experimentally by means of X-ray crystallography, NMR, gene fusion technique, substituted cysteine accessibility method, N-linked glycosylation experiment and other biochemical methods TMPDB is a database of experimentally-characterized transmembrane (TM) topologies ExTopoDB: a database of experimentally derived topological models of transmembrane proteins. ExTopoDB is a publicly accessible database of experimentally derived topological models of transmembrane proteins	[['ExTopoDB'], ['TMPDB']]
58d8e9bd8acda3452900000b	Which are the clinical symptoms of left ventricular noncompaction?	Perioperative management of the patient with LVNC might be challenging due to the clinical symptoms of heart failure, systemic thromboembolic events, and fatal left ventricular arrhythmias. Left ventricular noncompaction cardiomyopathy is a rare type of congenital cardiomyopathy characterized by prematurely arrested compaction of the endocardial and myocardial fibers and the progressive deterioration of left ventricular contractility.  Clinical features associated with LVNC vary in asymptomatic and symptomatic patients, and include the potential for heart failure, conduction defects (eg, left bundle branch block), supraventricular and ventricular arrhythmias, thromboembolic events, and sudden cardiac death.  The clinical presentations are variable ranging from asymptomatic patients to patients who develop ventricular arrhythmias, thromboembolism, heart failure, and sudden cardiac death.  The clinical presentation and the natural history of LVNC are highly variable, ranging from no symptoms to congestive heart failure, arrhythmias, and systemic thromboemboli.  The clinical manifestations of the disease are variable, ranging from no symptoms to signs of heart failure, systemic emboli, and ventricular arrhythmias.  We describe the case of a 62-year-old woman who presented with symptoms of heart failure secondary to left ventricular noncompaction. Multiple left ventricular thrombi in a patient with left ventricular noncompaction. We present three children with myocardial noncompaction: one male with isolated left ventricular noncompaction, another with right ventricular noncompaction and dysplastic tricuspid valve, and the last with left ventricular noncompaction, ventricular septal defect and coarctation of aorta, to stress especially the different clinical forms of the disorder and the importance of early diagnosis, as it may result in a fatal outcome. Left ventricular noncompaction has a heterogeneous clinical presentation that includes arrhythmia and sudden cardiac death.We retrospectively reviewed all children diagnosed with left ventricular noncompaction at Texas Childrens Hospital from January 1990 to January 2009 Left ventricular noncompaction is a cardiomyopathy characterized by excessive trabeculation of the left ventricle, progressive myocardial dysfunction, and early mortality We describe the case of a 62-year-old woman who presented with symptoms of heart failure secondary to left ventricular noncompaction.  Left ventricular noncompaction (LVNC) and dilated CMP are the most common cardiac phenotypes reported and can lead to symptoms of heart failure as well as ventricular arrhythmias. Multiple left ventricular thrombi in a patient with left ventricular noncompaction. Left ventricular noncompaction has a heterogeneous clinical presentation that includes arrhythmia and sudden cardiac death. Clinical symptoms include signs of left ventricular systolic dysfunction even to the point of heart failure, ventricular arrhythmias, and embolic events.	[['heart failure'], ['systemic thromboembolic events', 'systemic thromboembolism'], ['ventricular arrhythmias'], ['sudden cardiac death']]
5148e1d6d24251bc0500003a	Mutation of which gene and which chromosome cause Neurofibromatosis type I?	The von Recklinghausen neurofibromatosis (NF1) gene has been localized to the pericentromeric region of chromosome 17. Nine markers from the pericentromeric region of chromosome 17 were typed in 16 British and five South African families with neurofibromatosis type 1 (NF1). Inspection of recombinant events in families informative for several markers suggests that the NF1 gene is located between the markers EW301 (cen-p11.2) and EW206 (cen-q12) and possibly distal to pHHH202 (q11.2-q12). The gene for von Recklinghausen neurofibromatosis type 1 (NF1) has recently been mapped to the pericentromeric region of human chromosome 17. In addition to reporting, in accompanying papers, their individual analyses of mapping the neurofibromatosis type 1 (NF1) gene on chromosome 17, members of the International Consortium for NF1 Linkage contributed their data for our joint analysis to determine the exact sequence of flanking markers and to obtain precise estimates and confidence limits of the recombination fractions for the closest markers, in anticipation of clinical use. To better map the location of the von Recklinghausen neurofibromatosis (NF1) gene, we have characterized a somatic cell hybrid designated 7AE-11. This microcell-mediated, chromosome-transfer construct harbors a centromeric segment and a neo-marked segment from the distal long arm of human chromosome 17. The cosmids in the NF1 region will be an important resource for testing DNA blots of large-fragment restriction-enzyme digests from NF1 patient cell lines, to detect rearrangements in patients' DNA and to identify the 17;22 NF1 translocation breakpoint. The frequent LOH surrounding the NF1 locus and lack of neurofibromin expression in these tumors suggest that NF1 gene mutations may contribute to the development of adrenal gland neoplasms in patients with NF1. In the latter, the breakpoint in 17q occurred below the centromere and is at or in the region of the Neurofibromatosis Type 1 (NF1) gene. Neurofibromatosis type I (NF1) is an autosomal dominant condition associated with mutations in the long arm of chromosome 17, and characterised by neurofibromas, café-au-lait spots and axillary freckling. In addition, the mother's and maternal grandmother's genetic analysis showed identical mutations in the neurofibromatosis I gene on the long arm of chromosome 17, confirming the diagnosis of NF1. Duplicon-mediated microdeletions around the NF1 gene are frequently associated with a severe form of neurofibromatosis type I in a subgroup of patients who show an earlier onset of cutaneous neurofibromas, dysmorphic facial features, and lower IQ values. Neurofibromatosis had been diagnosed in infancy, and genetic testing showed that the patient had a mutation in chromosome 17, consistent with neurofibromatosis type I. Neurofibromatosis Type 1 (NF1) is one of the most common inherited diseases in humans. It is caused by a mutation in the NF1 gene on chromosome 17, and is associated with numerous central and peripheral nervous system manifestations. In 95% of NF1 individuals, a mutation is found in the NF1 gene, and in 5% of the patients, the germline mutation consists of a microdeletion that includes the NF1 gene and several flanking genes. Herein, we describe a unique case of anaplastic de novo astroblastoma-sarcoma, in essence a variant of gliosarcoma, occurring in a 50-year-old female with documented NF1. Genetic study (fluorescence in situ hybridization) demonstrated no chromosomal losses or gains. Testing for abnormalities of chromosomes 7, 9, 10, 12, 17, 19 and 20, including the EGFR, p16, PTEN, MDM2 and NF1 gene regions, we found the tumor to exhibit a deletion of PTEN, monosomy 17 and gains of chromosomes 19 and 20q. Neurofibromatosis type I (NF1) is an autosomal dominant disorder affecting 1 in 3000 people. The NF1 gene is located on chromosome 17q11.2, spans 350 kb of genomic DNA, and contains 60 exons. A patient with recurrent-remittent multiple sclerosis associated with neurofibromatosis type I is described. The case is interesting for two reasons: 1) the difficulty of evaluating MRI findings, since both entities involve similar anomalies and 2) the relation between the two entities, according to evidence from recent genetic studies showing that the myelin protein gene associated to oligodendrocytes is part of an intron of the neurofibromatosis-1 gene of chromosome 17. Neurofibromatosis type I (NFI) is a common autosomal dominant disorder with an increased risk for developing benign and malignant tumors. The NFI gene has been cloned and maps to 17q11.2, and the gene product acts as a tumor suppressor gene. Direct sequencing of the NF1 gene in tumor DNA identified the presence of an inactivating NF1 somatic mutation in 41% (25/61) of analyzed sporadic tumors, associated with loss of the wild-type allele in 84% (21/25) of cases. A novel mutation c.4821delA was identified in NF1 gene, which predicted truncation of neurofibromin (p.Leu1607fs). She had a genotype of heterozygous c.6709C>T mutation of NF1 gene. RESULTS: The mutational analysis of the NF1 gene revealed a novel frameshift insertion mutation in exon 4c (c.654 ins A) in all affected family members. Using lymphoblastoid, fibroblast, and buccal cell samples collected from both twins and from other family members in three generations, we discovered a pathogenic nonsense mutation in exon 40 of the NF1 gene. We also found a novel non-synonymous change in exon 16 of the NF1 gene that was transmitted from the unaffected mother to both twins and co-segregated with the pathogenic mutation in the ensuing generation. The disease gene of the Chinese NF1 family was linked to NF1 locus, and a nonsense mutation, G1336X in the NF1 gene was identified. The present study demonstrated that G1336X mutation in the NF1 gene cause Neurofibromatosis type I in the family.	[['NF1 gene'], ['chromosome 17']]
5e2f6353fbd6abf43b00002b	Which type of variants can be called by the VarDict algorithm?	Here we present VarDict, a novel and versatile variant caller for both DNA- and RNA-sequencing data. VarDict simultaneously calls SNV, MNV, InDels, complex and structural variants, expanding the detected genetic driver landscape of tumors. It performs local realignments on the fly for more accurate allele frequency estimation. VarDict performance scales linearly to sequencing depth, enabling ultra-deep sequencing used to explore tumor evolution or detect tumor DNA circulating in blood. VarDict simultaneously calls SNV, MNV, InDels, complex and structural variants, expanding the detected genetic driver landscape of tumors. VarDict simultaneously calls SNV, MNV, InDels, complex and structural variants, expanding the detected genetic driver landscape of tumors.	[['SNV'], ['MNV'], ['InDels'], ['complex variants'], ['structural variants']]
52b2d405f828ad283c000009	Which cell types are known to be driving Rheumatoid Arthritis?	Integration of GWAS results with cell-type specific gene expression or epigenetic marks have highlighted regulatory T cells and CD4 memory T cells as critical cell types in RA A subset of synovial DCs is important in the response to cigarette smoke  we demonstrate that autoimmune patient (systemic lupus erythematosus and rheumatoid arthritis) serum activates both pDC and B cells, but IRAK1/4 kinase inhibition affects only the pDC response, underscoring the differential IRAK1/4 functional requirements in human immune cell In rheumatoid arthritis (RA), activated synovial fibroblasts (SFs) have the ability to invade joint cartilage, actively contributing to joint destruction in RA Recently, RASFs have been shown to be able to migrate to non-affected areas and joints through the blood stream and to invade distant cartilage MSC interaction with B cells provides stimuli for B-cell survival and therefore may contribute to the pathogenesis of rheumatoid arthritis Fibroblast-like synoviocytes (FLS) are resident mesenchymal cells of synovial joints that have been recognized to play an increasingly important role in the pathogenesis of rheumatoid arthritis (RA) This study investigates the production of CCL18 in polymorphonuclear neutrophils (PMN), the predominant cell type recruited into synovial fluid (SF) In this regard, macrophages, T cells and their respective cytokines play a pivotal role in RA it has been understood that resident, fibroblast-like cells contribute significantly to the perpetuation of disease, and that they may even play a role in its initiation RASFs are no longer considered passive bystanders but active players in the complex intercellular network of RA These rheumatoid arthritis synovial fibroblasts (RASFs) constitute a quite unique cell type that distinguishes RA from other inflammatory conditions of the joints The molecular feature that defines the myofibroblast-like phenotype was reflected as an increased proportion of myofibroblast-like cells in the heterogeneous FLS population ur findings support the notion that heterogeneity between synovial tissues is reflected in FLS as a stable trait, and provide evidence of a possible link between the behavior of FLS and the inflammation status of RA synovium This change was accompanied by a significant decrease in the synovial monocyte/macrophage population In RA patients, both etanercept and infliximab are able to induce cell type-specific apoptosis in the monocyte/macrophage population Furthermore, fluorescent double-staining showed that the HOXD9 protein was expressed in fibroblast-like synoviocytes (FLS) AHR gene expression was demonstrated in rheumatoid synovial tissues and nodules with significantly greater expression in synovia. Twenty synovial and eighteen subcutaneous nodule tissue samples from 31 patients with RA were studied. Patient smoking status at the time of tissue collection was established Release of the chemokine CCL18 has been widely attributed to antigen-presenting cells, including macrophages and dendritic cells	[['Macrophages'], ['T-cells'], ['Fibroblast-like synoviocytes (FLS)'], ['Dendritic cells'], ['synovial fibroblasts']]
